Scenario,Trace,C1,B,S1,C2,S2,Policy,Prefetcher,R,AAT
L1_L2_WithPF,leela,15,5,2,17,2,mip,markov,128,2.559
L1_L2_WithPF,leela,15,5,2,17,2,mip,markov,256,2.559
L1_L2_WithPF,leela,15,5,2,17,2,mip,markov,512,2.559
L1_L2_WithPF,leela,15,5,2,17,2,mip,hybrid,16,2.526
L1_L2_WithPF,leela,15,5,2,17,2,mip,hybrid,32,2.526
L1_L2_WithPF,leela,15,5,2,17,2,mip,hybrid,64,2.526
L1_L2_WithPF,leela,15,5,2,17,2,mip,hybrid,128,2.526
L1_L2_WithPF,leela,15,5,2,17,2,mip,hybrid,256,2.526
L1_L2_WithPF,leela,15,5,2,17,2,mip,hybrid,512,2.526
L1_L2_NoPF,leela,15,5,2,17,2,lip,none,0,2.559
L1_L2_WithPF,leela,15,5,2,17,2,lip,plus1,0,2.526
L1_L2_WithPF,leela,15,5,2,17,2,lip,markov,16,2.559
L1_L2_WithPF,leela,15,5,2,17,2,lip,markov,32,2.559
L1_L2_WithPF,leela,15,5,2,17,2,lip,markov,64,2.559
L1_L2_WithPF,leela,15,5,2,17,2,lip,markov,128,2.559
L1_L2_WithPF,leela,15,5,2,17,2,lip,markov,256,2.559
L1_L2_WithPF,leela,15,5,2,17,2,lip,markov,512,2.559
L1_L2_WithPF,leela,15,5,2,17,2,lip,hybrid,16,2.526
L1_L2_WithPF,leela,15,5,2,17,2,lip,hybrid,32,2.526
L1_L2_WithPF,leela,15,5,2,17,2,lip,hybrid,64,2.526
L1_L2_WithPF,leela,15,5,2,17,2,lip,hybrid,128,2.526
L1_L2_WithPF,leela,15,5,2,17,2,lip,hybrid,256,2.526
L1_L2_WithPF,leela,15,5,2,17,2,lip,hybrid,512,2.526
L1_L2_NoPF,leela,15,5,2,17,3,mip,none,0,2.561
L1_L2_WithPF,leela,15,5,2,17,3,mip,plus1,0,2.528
L1_L2_WithPF,leela,15,5,2,17,3,mip,markov,16,2.561
L1_L2_WithPF,leela,15,5,2,17,3,mip,markov,32,2.561
L1_L2_WithPF,leela,15,5,2,17,3,mip,markov,64,2.561
L1_L2_WithPF,leela,15,5,2,17,3,mip,markov,128,2.561
L1_L2_WithPF,leela,15,5,2,17,3,mip,markov,256,2.561
L1_L2_WithPF,leela,15,5,2,17,3,mip,markov,512,2.561
L1_L2_WithPF,leela,15,5,2,17,3,mip,hybrid,16,2.528
L1_L2_WithPF,leela,15,5,2,17,3,mip,hybrid,32,2.528
L1_L2_WithPF,leela,15,5,2,17,3,mip,hybrid,64,2.528
L1_L2_WithPF,leela,15,5,2,17,3,mip,hybrid,128,2.528
L1_L2_WithPF,leela,15,5,2,17,3,mip,hybrid,256,2.528
L1_L2_WithPF,leela,15,5,2,17,3,mip,hybrid,512,2.528
L1_L2_NoPF,leela,15,5,2,17,3,lip,none,0,2.561
L1_L2_WithPF,leela,15,5,2,17,3,lip,plus1,0,2.528
L1_L2_WithPF,leela,15,5,2,17,3,lip,markov,16,2.561
L1_L2_WithPF,leela,15,5,2,17,3,lip,markov,32,2.561
L1_L2_WithPF,leela,15,5,2,17,3,lip,markov,64,2.561
L1_L2_WithPF,leela,15,5,2,17,3,lip,markov,128,2.561
L1_L2_WithPF,leela,15,5,2,17,3,lip,markov,256,2.561
L1_L2_WithPF,leela,15,5,2,17,3,lip,markov,512,2.561
L1_L2_WithPF,leela,15,5,2,17,3,lip,hybrid,16,2.528
L1_L2_WithPF,leela,15,5,2,17,3,lip,hybrid,32,2.528
L1_L2_WithPF,leela,15,5,2,17,3,lip,hybrid,64,2.528
L1_L2_WithPF,leela,15,5,2,17,3,lip,hybrid,128,2.528
L1_L2_WithPF,leela,15,5,2,17,3,lip,hybrid,256,2.528
L1_L2_WithPF,leela,15,5,2,17,3,lip,hybrid,512,2.528
L1_L2_NoPF,leela,15,5,3,16,3,mip,none,0,2.760
L1_L2_WithPF,leela,15,5,3,16,3,mip,plus1,0,2.726
L1_L2_WithPF,leela,15,5,3,16,3,mip,markov,16,2.760
L1_L2_WithPF,leela,15,5,3,16,3,mip,markov,32,2.760
L1_L2_WithPF,leela,15,5,3,16,3,mip,markov,64,2.760
L1_L2_WithPF,leela,15,5,3,16,3,mip,markov,128,2.760
L1_L2_WithPF,leela,15,5,3,16,3,mip,markov,256,2.760
L1_L2_WithPF,leela,15,5,3,16,3,mip,markov,512,2.760
L1_L2_WithPF,leela,15,5,3,16,3,mip,hybrid,16,2.726
L1_L2_WithPF,leela,15,5,3,16,3,mip,hybrid,32,2.726
L1_L2_WithPF,leela,15,5,3,16,3,mip,hybrid,64,2.726
L1_L2_WithPF,leela,15,5,3,16,3,mip,hybrid,128,2.726
L1_L2_WithPF,leela,15,5,3,16,3,mip,hybrid,256,2.726
L1_L2_WithPF,leela,15,5,3,16,3,mip,hybrid,512,2.726
L1_L2_NoPF,leela,15,5,3,16,3,lip,none,0,2.760
L1_L2_WithPF,leela,15,5,3,16,3,lip,plus1,0,2.726
L1_L2_WithPF,leela,15,5,3,16,3,lip,markov,16,2.760
L1_L2_WithPF,leela,15,5,3,16,3,lip,markov,32,2.760
L1_L2_WithPF,leela,15,5,3,16,3,lip,markov,64,2.760
L1_L2_WithPF,leela,15,5,3,16,3,lip,markov,128,2.760
L1_L2_WithPF,leela,15,5,3,16,3,lip,markov,256,2.760
L1_L2_WithPF,leela,15,5,3,16,3,lip,markov,512,2.760
L1_L2_WithPF,leela,15,5,3,16,3,lip,hybrid,16,2.726
L1_L2_WithPF,leela,15,5,3,16,3,lip,hybrid,32,2.726
L1_L2_WithPF,leela,15,5,3,16,3,lip,hybrid,64,2.726
L1_L2_WithPF,leela,15,5,3,16,3,lip,hybrid,128,2.726
L1_L2_WithPF,leela,15,5,3,16,3,lip,hybrid,256,2.726
L1_L2_WithPF,leela,15,5,3,16,3,lip,hybrid,512,2.726
L1_L2_NoPF,leela,15,5,3,17,3,mip,none,0,2.760
L1_L2_WithPF,leela,15,5,3,17,3,mip,plus1,0,2.726
L1_L2_WithPF,leela,15,5,3,17,3,mip,markov,16,2.760
L1_L2_WithPF,leela,15,5,3,17,3,mip,markov,32,2.760
L1_L2_WithPF,leela,15,5,3,17,3,mip,markov,64,2.760
L1_L2_WithPF,leela,15,5,3,17,3,mip,markov,128,2.760
L1_L2_WithPF,leela,15,5,3,17,3,mip,markov,256,2.760
L1_L2_WithPF,leela,15,5,3,17,3,mip,markov,512,2.760
L1_L2_WithPF,leela,15,5,3,17,3,mip,hybrid,16,2.726
L1_L2_WithPF,leela,15,5,3,17,3,mip,hybrid,32,2.726
L1_L2_WithPF,leela,15,5,3,17,3,mip,hybrid,64,2.726
L1_L2_WithPF,leela,15,5,3,17,3,mip,hybrid,128,2.726
L1_L2_WithPF,leela,15,5,3,17,3,mip,hybrid,256,2.726
L1_L2_WithPF,leela,15,5,3,17,3,mip,hybrid,512,2.726
L1_L2_NoPF,leela,15,5,3,17,3,lip,none,0,2.760
L1_L2_WithPF,leela,15,5,3,17,3,lip,plus1,0,2.726
L1_L2_WithPF,leela,15,5,3,17,3,lip,markov,16,2.760
L1_L2_WithPF,leela,15,5,3,17,3,lip,markov,32,2.760
L1_L2_WithPF,leela,15,5,3,17,3,lip,markov,64,2.760
L1_L2_WithPF,leela,15,5,3,17,3,lip,markov,128,2.760
L1_L2_WithPF,leela,15,5,3,17,3,lip,markov,256,2.760
L1_L2_WithPF,leela,15,5,3,17,3,lip,markov,512,2.760
L1_L2_WithPF,leela,15,5,3,17,3,lip,hybrid,16,2.726
L1_L2_WithPF,leela,15,5,3,17,3,lip,hybrid,32,2.726
L1_L2_WithPF,leela,15,5,3,17,3,lip,hybrid,64,2.726
L1_L2_WithPF,leela,15,5,3,17,3,lip,hybrid,128,2.726
L1_L2_WithPF,leela,15,5,3,17,3,lip,hybrid,256,2.726
L1_L2_WithPF,leela,15,5,3,17,3,lip,hybrid,512,2.726
L1_L2_NoPF,leela,14,6,1,16,1,mip,none,0,2.356
L1_L2_WithPF,leela,14,6,1,16,1,mip,plus1,0,2.329
L1_L2_WithPF,leela,14,6,1,16,1,mip,markov,16,2.356
L1_L2_WithPF,leela,14,6,1,16,1,mip,markov,32,2.356
L1_L2_WithPF,leela,14,6,1,16,1,mip,markov,64,2.356
L1_L2_WithPF,leela,14,6,1,16,1,mip,markov,128,2.356
L1_L2_WithPF,leela,14,6,1,16,1,mip,markov,256,2.356
L1_L2_WithPF,leela,14,6,1,16,1,mip,markov,512,2.356
L1_L2_WithPF,leela,14,6,1,16,1,mip,hybrid,16,2.329
L1_L2_WithPF,leela,14,6,1,16,1,mip,hybrid,32,2.329
L1_L2_WithPF,leela,14,6,1,16,1,mip,hybrid,64,2.329
L1_L2_WithPF,leela,14,6,1,16,1,mip,hybrid,128,2.329
L1_L2_WithPF,leela,14,6,1,16,1,mip,hybrid,256,2.329
L1_L2_WithPF,leela,14,6,1,16,1,mip,hybrid,512,2.329
L1_L2_NoPF,leela,14,6,1,16,1,lip,none,0,2.356
L1_L2_WithPF,leela,14,6,1,16,1,lip,plus1,0,2.329
L1_L2_WithPF,leela,14,6,1,16,1,lip,markov,16,2.356
L1_L2_WithPF,leela,14,6,1,16,1,lip,markov,32,2.356
L1_L2_WithPF,leela,14,6,1,16,1,lip,markov,64,2.356
L1_L2_WithPF,leela,14,6,1,16,1,lip,markov,128,2.356
L1_L2_WithPF,leela,14,6,1,16,1,lip,markov,256,2.356
L1_L2_WithPF,leela,14,6,1,16,1,lip,markov,512,2.356
L1_L2_WithPF,leela,14,6,1,16,1,lip,hybrid,16,2.329
L1_L2_WithPF,leela,14,6,1,16,1,lip,hybrid,32,2.329
L1_L2_WithPF,leela,14,6,1,16,1,lip,hybrid,64,2.329
L1_L2_WithPF,leela,14,6,1,16,1,lip,hybrid,128,2.329
L1_L2_WithPF,leela,14,6,1,16,1,lip,hybrid,256,2.329
L1_L2_WithPF,leela,14,6,1,16,1,lip,hybrid,512,2.329
L1_L2_NoPF,leela,14,6,1,16,2,mip,none,0,2.362
L1_L2_WithPF,leela,14,6,1,16,2,mip,plus1,0,2.335
L1_L2_WithPF,leela,14,6,1,16,2,mip,markov,16,2.362
L1_L2_WithPF,leela,14,6,1,16,2,mip,markov,32,2.362
L1_L2_WithPF,leela,14,6,1,16,2,mip,markov,64,2.362
L1_L2_WithPF,leela,14,6,1,16,2,mip,markov,128,2.362
L1_L2_WithPF,leela,14,6,1,16,2,mip,markov,256,2.362
L1_L2_WithPF,leela,14,6,1,16,2,mip,markov,512,2.362
L1_L2_WithPF,leela,14,6,1,16,2,mip,hybrid,16,2.335
L1_L2_WithPF,leela,14,6,1,16,2,mip,hybrid,32,2.335
L1_L2_WithPF,leela,14,6,1,16,2,mip,hybrid,64,2.335
L1_L2_WithPF,leela,14,6,1,16,2,mip,hybrid,128,2.335
L1_L2_WithPF,leela,14,6,1,16,2,mip,hybrid,256,2.335
L1_L2_WithPF,leela,14,6,1,16,2,mip,hybrid,512,2.335
L1_L2_NoPF,leela,14,6,1,16,2,lip,none,0,2.362
L1_L2_WithPF,leela,14,6,1,16,2,lip,plus1,0,2.335
L1_L2_WithPF,leela,14,6,1,16,2,lip,markov,16,2.362
L1_L2_WithPF,leela,14,6,1,16,2,lip,markov,32,2.362
L1_L2_WithPF,leela,14,6,1,16,2,lip,markov,64,2.362
L1_L2_WithPF,leela,14,6,1,16,2,lip,markov,128,2.362
L1_L2_WithPF,leela,14,6,1,16,2,lip,markov,256,2.362
L1_L2_WithPF,leela,14,6,1,16,2,lip,markov,512,2.362
L1_L2_WithPF,leela,14,6,1,16,2,lip,hybrid,16,2.335
L1_L2_WithPF,leela,14,6,1,16,2,lip,hybrid,32,2.335
L1_L2_WithPF,leela,14,6,1,16,2,lip,hybrid,64,2.335
L1_L2_WithPF,leela,14,6,1,16,2,lip,hybrid,128,2.335
L1_L2_WithPF,leela,14,6,1,16,2,lip,hybrid,256,2.335
L1_L2_WithPF,leela,14,6,1,16,2,lip,hybrid,512,2.335
L1_L2_NoPF,leela,14,6,1,16,3,mip,none,0,2.368
L1_L2_WithPF,leela,14,6,1,16,3,mip,plus1,0,2.341
L1_L2_WithPF,leela,14,6,1,16,3,mip,markov,16,2.368
L1_L2_WithPF,leela,14,6,1,16,3,mip,markov,32,2.368
L1_L2_WithPF,leela,14,6,1,16,3,mip,markov,64,2.368
L1_L2_WithPF,leela,14,6,1,16,3,mip,markov,128,2.368
L1_L2_WithPF,leela,14,6,1,16,3,mip,markov,256,2.368
L1_L2_WithPF,leela,14,6,1,16,3,mip,markov,512,2.368
L1_L2_WithPF,leela,14,6,1,16,3,mip,hybrid,16,2.341
L1_L2_WithPF,leela,14,6,1,16,3,mip,hybrid,32,2.341
L1_L2_WithPF,leela,14,6,1,16,3,mip,hybrid,64,2.341
L1_L2_WithPF,leela,14,6,1,16,3,mip,hybrid,128,2.341
L1_L2_WithPF,leela,14,6,1,16,3,mip,hybrid,256,2.341
L1_L2_WithPF,leela,14,6,1,16,3,mip,hybrid,512,2.341
L1_L2_NoPF,leela,14,6,1,16,3,lip,none,0,2.368
L1_L2_WithPF,leela,14,6,1,16,3,lip,plus1,0,2.341
L1_L2_WithPF,leela,14,6,1,16,3,lip,markov,16,2.368
L1_L2_WithPF,leela,14,6,1,16,3,lip,markov,32,2.368
L1_L2_WithPF,leela,14,6,1,16,3,lip,markov,64,2.368
L1_L2_WithPF,leela,14,6,1,16,3,lip,markov,128,2.368
L1_L2_WithPF,leela,14,6,1,16,3,lip,markov,256,2.368
L1_L2_WithPF,leela,14,6,1,16,3,lip,markov,512,2.368
L1_L2_WithPF,leela,14,6,1,16,3,lip,hybrid,16,2.341
L1_L2_WithPF,leela,14,6,1,16,3,lip,hybrid,32,2.341
L1_L2_WithPF,leela,14,6,1,16,3,lip,hybrid,64,2.341
L1_L2_WithPF,leela,14,6,1,16,3,lip,hybrid,128,2.341
L1_L2_WithPF,leela,14,6,1,16,3,lip,hybrid,256,2.341
L1_L2_WithPF,leela,14,6,1,16,3,lip,hybrid,512,2.341
L1_L2_NoPF,leela,14,6,1,17,1,mip,none,0,2.356
L1_L2_WithPF,leela,14,6,1,17,1,mip,plus1,0,2.329
L1_L2_WithPF,leela,14,6,1,17,1,mip,markov,16,2.356
L1_L2_WithPF,leela,14,6,1,17,1,mip,markov,32,2.356
L1_L2_WithPF,leela,14,6,1,17,1,mip,markov,64,2.356
L1_L2_WithPF,leela,14,6,1,17,1,mip,markov,128,2.356
L1_L2_WithPF,leela,14,6,1,17,1,mip,markov,256,2.356
L1_L2_WithPF,leela,14,6,1,17,1,mip,markov,512,2.356
L1_L2_WithPF,leela,14,6,1,17,1,mip,hybrid,16,2.329
L1_L2_WithPF,leela,14,6,1,17,1,mip,hybrid,32,2.329
L1_L2_WithPF,leela,14,6,1,17,1,mip,hybrid,64,2.329
L1_L2_WithPF,leela,14,6,1,17,1,mip,hybrid,128,2.329
L1_L2_WithPF,leela,14,6,1,17,1,mip,hybrid,256,2.329
L1_L2_WithPF,leela,14,6,1,17,1,mip,hybrid,512,2.329
L1_L2_NoPF,leela,14,6,1,17,1,lip,none,0,2.356
L1_L2_WithPF,leela,14,6,1,17,1,lip,plus1,0,2.329
L1_L2_WithPF,leela,14,6,1,17,1,lip,markov,16,2.356
L1_L2_WithPF,leela,14,6,1,17,1,lip,markov,32,2.356
L1_L2_WithPF,leela,14,6,1,17,1,lip,markov,64,2.356
L1_L2_WithPF,leela,14,6,1,17,1,lip,markov,128,2.356
L1_L2_WithPF,leela,14,6,1,17,1,lip,markov,256,2.356
L1_L2_WithPF,leela,14,6,1,17,1,lip,markov,512,2.356
L1_L2_WithPF,leela,14,6,1,17,1,lip,hybrid,16,2.329
L1_L2_WithPF,leela,14,6,1,17,1,lip,hybrid,32,2.329
L1_L2_WithPF,leela,14,6,1,17,1,lip,hybrid,64,2.329
L1_L2_WithPF,leela,14,6,1,17,1,lip,hybrid,128,2.329
L1_L2_WithPF,leela,14,6,1,17,1,lip,hybrid,256,2.329
L1_L2_WithPF,leela,14,6,1,17,1,lip,hybrid,512,2.329
L1_L2_NoPF,leela,14,6,1,17,2,mip,none,0,2.362
L1_L2_WithPF,leela,14,6,1,17,2,mip,plus1,0,2.335
L1_L2_WithPF,leela,14,6,1,17,2,mip,markov,16,2.362
L1_L2_WithPF,leela,14,6,1,17,2,mip,markov,32,2.362
L1_L2_WithPF,leela,14,6,1,17,2,mip,markov,64,2.362
L1_L2_WithPF,leela,14,6,1,17,2,mip,markov,128,2.362
L1_L2_WithPF,leela,14,6,1,17,2,mip,markov,256,2.362
L1_L2_WithPF,leela,14,6,1,17,2,mip,markov,512,2.362
L1_L2_WithPF,leela,14,6,1,17,2,mip,hybrid,16,2.335
L1_L2_WithPF,leela,14,6,1,17,2,mip,hybrid,32,2.335
L1_L2_WithPF,leela,14,6,1,17,2,mip,hybrid,64,2.335
L1_L2_WithPF,leela,14,6,1,17,2,mip,hybrid,128,2.335
L1_L2_WithPF,leela,14,6,1,17,2,mip,hybrid,256,2.335
L1_L2_WithPF,leela,14,6,1,17,2,mip,hybrid,512,2.335
L1_L2_NoPF,leela,14,6,1,17,2,lip,none,0,2.362
L1_L2_WithPF,leela,14,6,1,17,2,lip,plus1,0,2.335
L1_L2_WithPF,leela,14,6,1,17,2,lip,markov,16,2.362
L1_L2_WithPF,leela,14,6,1,17,2,lip,markov,32,2.362
L1_L2_WithPF,leela,14,6,1,17,2,lip,markov,64,2.362
L1_L2_WithPF,leela,14,6,1,17,2,lip,markov,128,2.362
L1_L2_WithPF,leela,14,6,1,17,2,lip,markov,256,2.362
L1_L2_WithPF,leela,14,6,1,17,2,lip,markov,512,2.362
L1_L2_WithPF,leela,14,6,1,17,2,lip,hybrid,16,2.335
L1_L2_WithPF,leela,14,6,1,17,2,lip,hybrid,32,2.335
L1_L2_WithPF,leela,14,6,1,17,2,lip,hybrid,64,2.335
L1_L2_WithPF,leela,14,6,1,17,2,lip,hybrid,128,2.335
L1_L2_WithPF,leela,14,6,1,17,2,lip,hybrid,256,2.335
L1_L2_WithPF,leela,14,6,1,17,2,lip,hybrid,512,2.335
L1_L2_NoPF,leela,14,6,1,17,3,mip,none,0,2.368
L1_L2_WithPF,leela,14,6,1,17,3,mip,plus1,0,2.341
L1_L2_WithPF,leela,14,6,1,17,3,mip,markov,16,2.368
L1_L2_WithPF,leela,14,6,1,17,3,mip,markov,32,2.368
L1_L2_WithPF,leela,14,6,1,17,3,mip,markov,64,2.368
L1_L2_WithPF,leela,14,6,1,17,3,mip,markov,128,2.368
L1_L2_WithPF,leela,14,6,1,17,3,mip,markov,256,2.368
L1_L2_WithPF,leela,14,6,1,17,3,mip,markov,512,2.368
L1_L2_WithPF,leela,14,6,1,17,3,mip,hybrid,16,2.341
L1_L2_WithPF,leela,14,6,1,17,3,mip,hybrid,32,2.341
L1_L2_WithPF,leela,14,6,1,17,3,mip,hybrid,64,2.341
L1_L2_WithPF,leela,14,6,1,17,3,mip,hybrid,128,2.341
L1_L2_WithPF,leela,14,6,1,17,3,mip,hybrid,256,2.341
L1_L2_WithPF,leela,14,6,1,17,3,mip,hybrid,512,2.341
L1_L2_NoPF,leela,14,6,1,17,3,lip,none,0,2.368
L1_L2_WithPF,leela,14,6,1,17,3,lip,plus1,0,2.341
L1_L2_WithPF,leela,14,6,1,17,3,lip,markov,16,2.368
L1_L2_WithPF,leela,14,6,1,17,3,lip,markov,32,2.368
L1_L2_WithPF,leela,14,6,1,17,3,lip,markov,64,2.368
L1_L2_WithPF,leela,14,6,1,17,3,lip,markov,128,2.368
L1_L2_WithPF,leela,14,6,1,17,3,lip,markov,256,2.368
L1_L2_WithPF,leela,14,6,1,17,3,lip,markov,512,2.368
L1_L2_WithPF,leela,14,6,1,17,3,lip,hybrid,16,2.341
L1_L2_WithPF,leela,14,6,1,17,3,lip,hybrid,32,2.341
L1_L2_WithPF,leela,14,6,1,17,3,lip,hybrid,64,2.341
L1_L2_WithPF,leela,14,6,1,17,3,lip,hybrid,128,2.341
L1_L2_WithPF,leela,14,6,1,17,3,lip,hybrid,256,2.341
L1_L2_WithPF,leela,14,6,1,17,3,lip,hybrid,512,2.341
L1_L2_NoPF,leela,14,6,2,16,2,mip,none,0,2.535
L1_L2_WithPF,leela,14,6,2,16,2,mip,plus1,0,2.508
L1_L2_WithPF,leela,14,6,2,16,2,mip,markov,16,2.535
L1_L2_WithPF,leela,14,6,2,16,2,mip,markov,32,2.535
L1_L2_WithPF,leela,14,6,2,16,2,mip,markov,64,2.535
L1_L2_WithPF,leela,14,6,2,16,2,mip,markov,128,2.535
L1_L2_WithPF,leela,14,6,2,16,2,mip,markov,256,2.535
L1_L2_WithPF,leela,14,6,2,16,2,mip,markov,512,2.535
L1_L2_WithPF,leela,14,6,2,16,2,mip,hybrid,16,2.508
L1_L2_WithPF,leela,14,6,2,16,2,mip,hybrid,32,2.508
L1_L2_WithPF,leela,14,6,2,16,2,mip,hybrid,64,2.508
L1_L2_WithPF,leela,14,6,2,16,2,mip,hybrid,128,2.508
L1_L2_WithPF,leela,14,6,2,16,2,mip,hybrid,256,2.508
L1_L2_WithPF,leela,14,6,2,16,2,mip,hybrid,512,2.508
L1_L2_NoPF,leela,14,6,2,16,2,lip,none,0,2.535
L1_L2_WithPF,leela,14,6,2,16,2,lip,plus1,0,2.508
L1_L2_WithPF,leela,14,6,2,16,2,lip,markov,16,2.535
L1_L2_WithPF,leela,14,6,2,16,2,lip,markov,32,2.535
L1_L2_WithPF,leela,14,6,2,16,2,lip,markov,64,2.535
L1_L2_WithPF,leela,14,6,2,16,2,lip,markov,128,2.535
L1_L2_WithPF,leela,14,6,2,16,2,lip,markov,256,2.535
L1_L2_WithPF,leela,14,6,2,16,2,lip,markov,512,2.535
L1_L2_WithPF,leela,14,6,2,16,2,lip,hybrid,16,2.508
L1_L2_WithPF,leela,14,6,2,16,2,lip,hybrid,32,2.508
L1_L2_WithPF,leela,14,6,2,16,2,lip,hybrid,64,2.508
L1_L2_WithPF,leela,14,6,2,16,2,lip,hybrid,128,2.508
L1_L2_WithPF,leela,14,6,2,16,2,lip,hybrid,256,2.508
L1_L2_WithPF,leela,14,6,2,16,2,lip,hybrid,512,2.508
L1_L2_NoPF,leela,14,6,2,16,3,mip,none,0,2.539
L1_L2_WithPF,leela,14,6,2,16,3,mip,plus1,0,2.512
L1_L2_WithPF,leela,14,6,2,16,3,mip,markov,16,2.539
L1_L2_WithPF,leela,14,6,2,16,3,mip,markov,32,2.539
L1_L2_WithPF,leela,14,6,2,16,3,mip,markov,64,2.539
L1_L2_WithPF,leela,14,6,2,16,3,mip,markov,128,2.539
L1_L2_WithPF,leela,14,6,2,16,3,mip,markov,256,2.539
L1_L2_WithPF,leela,14,6,2,16,3,mip,markov,512,2.539
L1_L2_WithPF,leela,14,6,2,16,3,mip,hybrid,16,2.512
L1_L2_WithPF,leela,14,6,2,16,3,mip,hybrid,32,2.512
L1_L2_WithPF,leela,14,6,2,16,3,mip,hybrid,64,2.512
L1_L2_WithPF,leela,14,6,2,16,3,mip,hybrid,128,2.512
L1_L2_WithPF,leela,14,6,2,16,3,mip,hybrid,256,2.512
L1_L2_WithPF,leela,14,6,2,16,3,mip,hybrid,512,2.512
L1_L2_NoPF,leela,14,6,2,16,3,lip,none,0,2.539
L1_L2_WithPF,leela,14,6,2,16,3,lip,plus1,0,2.512
L1_L2_WithPF,leela,14,6,2,16,3,lip,markov,16,2.539
L1_L2_WithPF,leela,14,6,2,16,3,lip,markov,32,2.539
L1_L2_WithPF,leela,14,6,2,16,3,lip,markov,64,2.539
L1_L2_WithPF,leela,14,6,2,16,3,lip,markov,128,2.539
L1_L2_WithPF,leela,14,6,2,16,3,lip,markov,256,2.539
L1_L2_WithPF,leela,14,6,2,16,3,lip,markov,512,2.539
L1_L2_WithPF,leela,14,6,2,16,3,lip,hybrid,16,2.512
L1_L2_WithPF,leela,14,6,2,16,3,lip,hybrid,32,2.512
L1_L2_WithPF,leela,14,6,2,16,3,lip,hybrid,64,2.512
L1_L2_WithPF,leela,14,6,2,16,3,lip,hybrid,128,2.512
L1_L2_WithPF,leela,14,6,2,16,3,lip,hybrid,256,2.512
L1_L2_WithPF,leela,14,6,2,16,3,lip,hybrid,512,2.512
L1_L2_NoPF,leela,14,6,2,17,2,mip,none,0,2.535
L1_L2_WithPF,leela,14,6,2,17,2,mip,plus1,0,2.508
L1_L2_WithPF,leela,14,6,2,17,2,mip,markov,16,2.535
L1_L2_WithPF,leela,14,6,2,17,2,mip,markov,32,2.535
L1_L2_WithPF,leela,14,6,2,17,2,mip,markov,64,2.535
L1_L2_WithPF,leela,14,6,2,17,2,mip,markov,128,2.535
L1_L2_WithPF,leela,14,6,2,17,2,mip,markov,256,2.535
L1_L2_WithPF,leela,14,6,2,17,2,mip,markov,512,2.535
L1_L2_WithPF,leela,14,6,2,17,2,mip,hybrid,16,2.508
L1_L2_WithPF,leela,14,6,2,17,2,mip,hybrid,32,2.508
L1_L2_WithPF,leela,14,6,2,17,2,mip,hybrid,64,2.508
L1_L2_WithPF,leela,14,6,2,17,2,mip,hybrid,128,2.508
L1_L2_WithPF,leela,14,6,2,17,2,mip,hybrid,256,2.508
L1_L2_WithPF,leela,14,6,2,17,2,mip,hybrid,512,2.508
L1_L2_NoPF,leela,14,6,2,17,2,lip,none,0,2.535
L1_L2_WithPF,leela,14,6,2,17,2,lip,plus1,0,2.508
L1_L2_WithPF,leela,14,6,2,17,2,lip,markov,16,2.535
L1_L2_WithPF,leela,14,6,2,17,2,lip,markov,32,2.535
L1_L2_WithPF,leela,14,6,2,17,2,lip,markov,64,2.535
L1_L2_WithPF,leela,14,6,2,17,2,lip,markov,128,2.535
L1_L2_WithPF,leela,14,6,2,17,2,lip,markov,256,2.535
L1_L2_WithPF,leela,14,6,2,17,2,lip,markov,512,2.535
L1_L2_WithPF,leela,14,6,2,17,2,lip,hybrid,16,2.508
L1_L2_WithPF,leela,14,6,2,17,2,lip,hybrid,32,2.508
L1_L2_WithPF,leela,14,6,2,17,2,lip,hybrid,64,2.508
L1_L2_WithPF,leela,14,6,2,17,2,lip,hybrid,128,2.508
L1_L2_WithPF,leela,14,6,2,17,2,lip,hybrid,256,2.508
L1_L2_WithPF,leela,14,6,2,17,2,lip,hybrid,512,2.508
L1_L2_NoPF,leela,14,6,2,17,3,mip,none,0,2.539
L1_L2_WithPF,leela,14,6,2,17,3,mip,plus1,0,2.512
L1_L2_WithPF,leela,14,6,2,17,3,mip,markov,16,2.539
L1_L2_WithPF,leela,14,6,2,17,3,mip,markov,32,2.539
L1_L2_WithPF,leela,14,6,2,17,3,mip,markov,64,2.539
L1_L2_WithPF,leela,14,6,2,17,3,mip,markov,128,2.539
L1_L2_WithPF,leela,14,6,2,17,3,mip,markov,256,2.539
L1_L2_WithPF,leela,14,6,2,17,3,mip,markov,512,2.539
L1_L2_WithPF,leela,14,6,2,17,3,mip,hybrid,16,2.512
L1_L2_WithPF,leela,14,6,2,17,3,mip,hybrid,32,2.512
L1_L2_WithPF,leela,14,6,2,17,3,mip,hybrid,64,2.512
L1_L2_WithPF,leela,14,6,2,17,3,mip,hybrid,128,2.512
L1_L2_WithPF,leela,14,6,2,17,3,mip,hybrid,256,2.512
L1_L2_WithPF,leela,14,6,2,17,3,mip,hybrid,512,2.512
L1_L2_NoPF,leela,14,6,2,17,3,lip,none,0,2.539
L1_L2_WithPF,leela,14,6,2,17,3,lip,plus1,0,2.512
L1_L2_WithPF,leela,14,6,2,17,3,lip,markov,16,2.539
L1_L2_WithPF,leela,14,6,2,17,3,lip,markov,32,2.539
L1_L2_WithPF,leela,14,6,2,17,3,lip,markov,64,2.539
